q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33,phi_rad,theta_rad,psi_rad
81.34867095947266,-81.287109375,-21.000438690185547,-96.38162231445312,-88.01805114746094,17.80976104736328,-148.71755981445312,-435.9916687011719,790.8495483398438,-0.07963722199201584,-0.24324944615364075,-0.9666889905929565,-0.07985467463731766,-0.9650955200195312,0.24942702054977417,-0.9936202764511108,0.09705829620361328,0.05743292346596718,-2.3548312187194824,1.457777976989746,1.0364751815795898
-12.959576606750488,35.61376190185547,-26.6822509765625,-0.7188148498535156,105.33918762207031,-115.95088958740234,509.8175048828125,-118.33985900878906,595.8868408203125,-0.18850882351398468,0.8954493999481201,-0.40327998995780945,0.9674695730209351,0.2398754209280014,0.08039020746946335,0.16872230172157288,-0.375006765127182,-0.9115386009216309,1.7632324695587158,-0.16953322291374207,-2.75129771232605
-71.81083679199219,-16.287914276123047,9.083145141601562,82.13298034667969,-76.3301010131836,87.99907684326172,7.006263732910156,-274.1696472167969,833.9920043945312,-0.10951489210128784,0.5210840106010437,-0.8464502096176147,-0.13109587132930756,-0.8517053127288818,-0.5073577165603638,-0.985302209854126,0.05540288984775543,0.16158638894557953,-2.2667412757873535,1.3991340398788452,0.3303075432777405
92.32259368896484,81.00674438476562,-178.8393096923828,-155.44485473632812,102.80010986328125,136.5955352783203,25.63717269897461,187.8724365234375,767.90380859375,-0.6896481513977051,0.5756786465644836,0.43929430842399597,-0.06931011378765106,0.5513786673545837,-0.8313708901405334,-0.7208200693130493,-0.6038010120391846,-0.3403569459915161,-3.041428327560425,0.8049847483634949,-2.084089756011963
-100.10529327392578,29.573280334472656,-129.0755157470703,-45.20622253417969,-124.5543441772461,-78.56631469726562,41.19578552246094,-41.99755096435547,989.02783203125,0.4625051021575928,-0.592715322971344,0.6593768000602722,-0.885998010635376,-0.2811962962150574,0.36869552731513977,-0.0331171378493309,-0.7547299861907959,-0.6551992297172546,-1.0896915197372437,0.0331231951713562,-2.2857186794281006
-77.96849060058594,115.99566650390625,-41.248043060302734,-174.14109802246094,-18.833219528198242,-2.5429816246032715,94.87338256835938,-432.1773376464844,-163.6971435546875,-0.15652425587177277,0.9874807000160217,0.019548751413822174,0.985694408416748,0.1549273580312729,0.06636256724596024,0.06250318139791489,0.029656460508704185,-0.9976040720939636,1.7282774448394775,-0.06254395097494125,3.1118738651275635
46.70243835449219,25.125244140625,-86.33197021484375,-102.1717758178711,19.4998722076416,171.29953002929688,234.14828491210938,209.4773406982422,1114.3360595703125,0.32377156615257263,0.7991127371788025,0.5065479278564453,-0.93806391954422,0.34091004729270935,0.061776865273714066,-0.12332063168287277,-0.49517592787742615,0.8599957823753357,-1.2384499311447144,0.12363536655902863,-0.5224269032478333
18.015567779541016,108.4478530883789,-195.87644958496094,-160.32740783691406,94.83967590332031,25.010242462158203,225.93026733398438,44.552520751953125,637.4169311523438,-0.28024500608444214,-0.5435241460800171,-0.7912294864654541,0.3004204332828522,0.7331926822662354,-0.6100621819496155,0.9117072820663452,-0.4086684584617615,-0.042187850922346115,2.321463108062744,-1.147420883178711,-1.6736644506454468
-4.230253219604492,-13.330991744995117,-120.27825927734375,96.5680923461914,-34.90888595581055,-23.315505981445312,-398.0654296875,-17.302326202392578,1017.2371826171875,0.08125004172325134,0.8253425359725952,-0.5587559938430786,-0.8016030788421631,-0.2790440320968628,-0.5287410020828247,-0.5923099517822266,0.4908607602119446,0.638924777507782,-1.4697818756103516,0.6339227557182312,0.6550858616828918
94.12841796875,122.35299682617188,68.287353515625,-8.145771980285645,-94.07604217529297,-171.02749633789062,-6.788159370422363,-66.93534088134766,154.68374633789062,-0.09356695413589478,-0.9867069721221924,-0.13287073373794556,-0.9863721132278442,0.11001002788543701,-0.12234316766262054,0.13533395528793335,0.11961270123720169,-0.9835535287857056,-1.6653730869293213,-0.13575051724910736,3.0205740928649902
-1.8167201280593872,-82.05657958984375,-168.21746826171875,-143.1868896484375,127.91820526123047,-121.59771728515625,-360.86578369140625,-27.33544921875,132.84461975097656,-0.598774254322052,-0.15103821456432343,0.7865475416183472,-0.4702211022377014,-0.7286936044692993,-0.49789345264434814,0.648353099822998,-0.6679770350456238,0.36530154943466187,-2.4758758544921875,-0.7054191827774048,-1.0703537464141846
-132.55508422851562,115.2420883178711,-32.041168212890625,129.54638671875,-37.76930236816406,156.17970275878906,-282.654052734375,-250.603515625,-161.86416625976562,0.4552592635154724,-0.877750039100647,-0.1493123471736908,-0.7088789939880371,-0.45880135893821716,0.5357164740562439,-0.5387297868728638,-0.13804547488689423,-0.8310920000076294,-0.9999068379402161,0.568928599357605,-2.976994276046753
161.8742218017578,31.237089157104492,66.4468765258789,3.128950595855713,-15.667526245117188,102.75624084472656,-177.867431640625,59.49644088745117,263.6952209472656,0.5570170283317566,0.8207283020019531,-0.12703178822994232,0.8301659226417542,-0.5545852780342102,0.05709381774067879,-0.02359144203364849,-0.13725966215133667,-0.9902541637420654,0.9798199534416199,0.023593630641698837,-3.003859758377075
49.04420852661133,-52.8753662109375,-60.966392517089844,-261.11187744140625,97.67156219482422,15.280519485473633,-366.3622741699219,-299.6175537109375,899.3258056640625,-0.23595353960990906,0.5575528144836426,-0.7959024906158447,-0.01563451997935772,0.8167442083358765,0.576788067817688,0.971638560295105,0.1485387682914734,-0.18399664759635925,-3.0754284858703613,-1.332064151763916,2.4624221324920654
-154.29641723632812,120.37334442138672,69.84784698486328,128.14492797851562,-17.85590171813965,32.91094207763672,104.033447265625,72.02130126953125,272.2128601074219,-0.5025103092193604,0.4945361018180847,0.7091667652130127,0.08312135189771652,-0.7888182401657104,0.6089800596237183,0.860566258430481,0.364965558052063,0.3552827537059784,2.9776649475097656,-1.036380410194397,0.798841118812561
-166.52114868164062,-74.51441192626953,-110.6301498413086,-47.91490936279297,66.54669952392578,-118.53727722167969,687.2913818359375,222.14576721191406,466.53314208984375,-0.25215813517570496,0.926170289516449,0.2804012596607208,-0.5208139419555664,-0.3741081953048706,0.7673304080963135,0.8155789971351624,0.04745171591639519,0.5766967535018921,-2.021693229675293,-0.9537291526794434,0.08209697902202606
-130.52438354492188,63.90402603149414,39.768672943115234,205.0203094482422,62.89821243286133,174.084228515625,-236.33526611328125,-228.9610595703125,150.14193725585938,-0.4974583089351654,-0.47557491064071655,-0.7255092859268188,-0.4307260513305664,0.8613680005073547,-0.26929599046707153,0.7530009150505066,0.17853225767612457,-0.633337140083313,-2.427966594696045,-0.8526107668876648,2.866831064224243
7.511316299438477,82.00016021728516,-87.36209106445312,-79.241943359375,106.8137435913086,-24.945478439331055,674.21923828125,11.115760803222656,505.6213073730469,0.9230486154556274,0.3558860123157501,-0.1460360735654831,-0.058782126754522324,-0.244679257273674,-0.9678205847740173,-0.38016578555107117,0.9019297361373901,-0.2049310952425003,-0.06359671801328659,0.38997551798820496,1.7942171096801758
