subspace_id,branch_label,branch_name,x_mm,y_mm,z_mm
20,1,shoulder_negative|elbow_low|wrist_middle,146.33473205566406,97.42263793945312,1109.8089599609375
20,1,shoulder_negative|elbow_low|wrist_middle,525.1805419921875,468.42071533203125,722.5154418945312
20,1,shoulder_negative|elbow_low|wrist_middle,-418.95623779296875,290.4054870605469,853.7980346679688
20,1,shoulder_negative|elbow_low|wrist_middle,127.98749542236328,241.51438903808594,1092.485595703125
20,1,shoulder_negative|elbow_low|wrist_middle,14.914457321166992,224.0997314453125,1011.8510131835938
20,1,shoulder_negative|elbow_low|wrist_middle,193.5211639404297,423.9483337402344,541.2293090820312
20,1,shoulder_negative|elbow_low|wrist_middle,82.84101104736328,81.59342956542969,1167.1190185546875
20,1,shoulder_negative|elbow_low|wrist_middle,-339.141845703125,468.83514404296875,790.6519775390625
20,1,shoulder_negative|elbow_low|wrist_middle,391.4427795410156,176.0587921142578,780.0064086914062
20,1,shoulder_negative|elbow_low|wrist_middle,-343.93231201171875,140.8824462890625,992.4351196289062
20,1,shoulder_negative|elbow_low|wrist_middle,573.9426879882812,385.6010437011719,727.2373046875
20,1,shoulder_negative|elbow_low|wrist_middle,74.15644836425781,472.4029846191406,899.8726196289062
20,1,shoulder_negative|elbow_low|wrist_middle,-180.87594604492188,33.14905548095703,1097.83740234375
20,1,shoulder_negative|elbow_low|wrist_middle,722.518310546875,226.97024536132812,460.22418212890625
20,1,shoulder_negative|elbow_low|wrist_middle,-249.2604522705078,402.3754577636719,586.4866333007812
20,1,shoulder_negative|elbow_low|wrist_middle,-546.8511352539062,361.791015625,783.9384155273438
20,1,shoulder_negative|elbow_low|wrist_middle,590.7979736328125,257.60479736328125,825.9388427734375
20,1,shoulder_negative|elbow_low|wrist_middle,316.5445556640625,123.22937774658203,1018.4356079101562
20,1,shoulder_negative|elbow_low|wrist_middle,45.439613342285156,-139.81466674804688,1164.25244140625
20,1,shoulder_negative|elbow_low|wrist_middle,49.412315368652344,72.01268005371094,1174.2554931640625
20,1,shoulder_negative|elbow_low|wrist_middle,572.8929443359375,406.2286376953125,471.4749755859375
20,1,shoulder_negative|elbow_low|wrist_middle,74.92233276367188,161.67080688476562,1139.697265625
20,1,shoulder_negative|elbow_low|wrist_middle,-79.97468566894531,541.4473876953125,526.079345703125
20,1,shoulder_negative|elbow_low|wrist_middle,686.98388671875,350.76043701171875,348.18951416015625
20,1,shoulder_negative|elbow_low|wrist_middle,475.1188659667969,590.6995849609375,567.3173217773438
20,1,shoulder_negative|elbow_low|wrist_middle,-260.7095031738281,264.041015625,1067.758056640625
20,1,shoulder_negative|elbow_low|wrist_middle,126.94022369384766,554.8368530273438,932.4300537109375
